GeneID,total_counts
ENSMUSG00000076573,0
ENSMUSG00000094641,0
ENSMUSG00000106226,69
ENSMUSG00000104769,166
ENSMUSG00000076575,266
ENSMUSG00000076576,694
ENSMUSG00000105781,138
ENSMUSG00000076577,138
ENSMUSG00000106192,4925
ENSMUSG00000076578,1313
ENSMUSG00000094356,241
ENSMUSG00000096560,0
ENSMUSG00000076580,751
ENSMUSG00000076581,0
ENSMUSG00000105727,523
ENSMUSG00000094930,1480
ENSMUSG00000076583,115
ENSMUSG00000105432,0
ENSMUSG00000095630,461
ENSMUSG00000106080,3134
ENSMUSG00000079230,0
ENSMUSG00000105668,0
ENSMUSG00000076586,741
ENSMUSG00000105114,7091
ENSMUSG00000076587,2553
ENSMUSG00000096594,5014
ENSMUSG00000076589,0
ENSMUSG00000106031,698
ENSMUSG00000095794,425
ENSMUSG00000076591,0
ENSMUSG00000106428,0
ENSMUSG00000094797,341
ENSMUSG00000106624,4462
ENSMUSG00000072477,257
ENSMUSG00000105687,215651
ENSMUSG00000096844,1110
ENSMUSG00000104643,1314
ENSMUSG00000076594,623
ENSMUSG00000105305,367
ENSMUSG00000106315,0
ENSMUSG00000104692,0
ENSMUSG00000105862,0
ENSMUSG00000094117,0
ENSMUSG00000105499,0
ENSMUSG00000076596,130
ENSMUSG00000095338,171
ENSMUSG00000104760,29
ENSMUSG00000076598,218
ENSMUSG00000106667,0
ENSMUSG00000095335,207
ENSMUSG00000096715,297
ENSMUSG00000094478,0
ENSMUSG00000095351,119
ENSMUSG00000095682,138
ENSMUSG00000076604,459
ENSMUSG00000076605,262
ENSMUSG00000076606,0
ENSMUSG00000076607,206
ENSMUSG00000076608,421
ENSMUSG00000076609,53562
ENSMUSG00000105646,987
ENSMUSG00000053604,1064857
ENSMUSG00000065750,481
ENSMUSG00000105776,737784
ENSMUSG00000031668,4870363
ENSMUSG00000051896,264
ENSMUSG00000055874,8
ENSMUSG00000077369,0
ENSMUSG00000107446,523
ENSMUSG00000068396,4364341
ENSMUSG00000054474,433137
ENSMUSG00000108206,0
ENSMUSG00000054422,0
ENSMUSG00000098623,78831
ENSMUSG00000107749,58930
ENSMUSG00000053012,2922716
ENSMUSG00000073018,15328
ENSMUSG00000055027,506596
ENSMUSG00000053044,4518
ENSMUSG00000107855,45
ENSMUSG00000107959,0
ENSMUSG00000108132,31672
ENSMUSG00000108289,524
ENSMUSG00000053977,4697
ENSMUSG00000108211,13526
ENSMUSG00000002222,23953636
ENSMUSG00000108213,1865
ENSMUSG00000107460,2253
ENSMUSG00000052656,8214615
ENSMUSG00000108278,15046
ENSMUSG00000107406,1040753
ENSMUSG00000053119,19944329
ENSMUSG00000053470,11199564
ENSMUSG00000108772,417551
ENSMUSG00000108496,1029
ENSMUSG00000108813,6541
ENSMUSG00000108802,357665
ENSMUSG00000108594,62068
ENSMUSG00000052852,21295083
ENSMUSG00000052962,4479985
ENSMUSG00000108466,376123
ENSMUSG00000108681,47768
ENSMUSG00000052337,22141282
ENSMUSG00000080465,8889
ENSMUSG00000063884,6781097
ENSMUSG00000108305,2410
ENSMUSG00000097133,258454
ENSMUSG00000049553,7040739
ENSMUSG00000108356,211
ENSMUSG00000108344,263
ENSMUSG00000108355,0
ENSMUSG00000101823,86546
ENSMUSG00000108709,45305
ENSMUSG00000056091,20168862
ENSMUSG00000108371,2054
ENSMUSG00000037621,329477
ENSMUSG00000056370,1945
ENSMUSG00000056305,4775103
ENSMUSG00000108435,274026
ENSMUSG00000058706,2796576
ENSMUSG00000055912,982270
ENSMUSG00000055850,9441408
ENSMUSG00000073002,233011
ENSMUSG00000050732,993739
ENSMUSG00000053460,2199010
ENSMUSG00000053907,28709750
ENSMUSG00000108591,3314254
ENSMUSG00000052631,86194
ENSMUSG00000056737,266050
ENSMUSG00000056698,3997818
ENSMUSG00000108368,525600
ENSMUSG00000056666,2242399
ENSMUSG00000092386,3658023
ENSMUSG00000056429,31531183
ENSMUSG00000072999,39153
ENSMUSG00000102577,19965
ENSMUSG00000102931,7102
ENSMUSG00000102983,686
ENSMUSG00000079524,1820
ENSMUSG00000104501,3005
ENSMUSG00000055799,1319791
ENSMUSG00000107610,19365
ENSMUSG00000055239,9772400
ENSMUSG00000097569,2202
ENSMUSG00000079523,6745654
ENSMUSG00000107661,0
ENSMUSG00000107546,8460
ENSMUSG00000065072,0
ENSMUSG00000052861,334239
ENSMUSG00000107440,755
ENSMUSG00000052738,13449605
ENSMUSG00000107931,0
ENSMUSG00000093965,69
ENSMUSG00000108032,0
ENSMUSG00000056197,0
ENSMUSG00000107408,129
ENSMUSG00000107639,350006
ENSMUSG00000107441,0
ENSMUSG00000107646,0
ENSMUSG00000093964,0
ENSMUSG00000064408,243
ENSMUSG00000096282,0
ENSMUSG00000107467,0
ENSMUSG00000097957,0
ENSMUSG00000107951,5247914
ENSMUSG00000107918,6214
ENSMUSG00000107830,41
ENSMUSG00000080824,572067
ENSMUSG00000107880,138
ENSMUSG00000107685,602
ENSMUSG00000106544,0
ENSMUSG00000064490,0
ENSMUSG00000107770,1900152
ENSMUSG00000107612,0
ENSMUSG00000107651,161109
ENSMUSG00000072476,700635
ENSMUSG00000060780,9193384
ENSMUSG00000108057,14815
ENSMUSG00000108077,50698
ENSMUSG00000108005,36156
ENSMUSG00000107512,57508
ENSMUSG00000107917,29166
ENSMUSG00000107947,38946
ENSMUSG00000107707,42084
ENSMUSG00000107483,9312
ENSMUSG00000108102,30916
ENSMUSG00000063063,29657892
ENSMUSG00000107473,0
ENSMUSG00000097964,0
ENSMUSG00000108045,659534
ENSMUSG00000071356,4350
ENSMUSG00000068341,255
ENSMUSG00000079516,1343
ENSMUSG00000023140,0
ENSMUSG00000059654,0
ENSMUSG00000030017,237
ENSMUSG00000097940,0
ENSMUSG00000108073,0
ENSMUSG00000094980,0
ENSMUSG00000101720,0
ENSMUSG00000108072,0
ENSMUSG00000107772,729
ENSMUSG00000107618,7697
ENSMUSG00000108027,785
ENSMUSG00000096887,15755
ENSMUSG00000086739,3899813
ENSMUSG00000107498,80460
ENSMUSG00000107996,47858
ENSMUSG00000107905,70646
ENSMUSG00000108264,20241
ENSMUSG00000107840,23559
ENSMUSG00000108088,19910
ENSMUSG00000107826,33300
ENSMUSG00000108173,12812
ENSMUSG00000052581,6352993
ENSMUSG00000108040,1613
ENSMUSG00000107691,0
ENSMUSG00000065212,84
ENSMUSG00000107419,1046
ENSMUSG00000089445,0
ENSMUSG00000108202,0
ENSMUSG00000107817,265
ENSMUSG00000108194,8086
ENSMUSG00000106154,383
ENSMUSG00000106253,510
ENSMUSG00000101404,4752
ENSMUSG00000035125,1582236
ENSMUSG00000030045,4518067
ENSMUSG00000108288,2777
ENSMUSG00000107412,114297
ENSMUSG00000087136,1057
ENSMUSG00000035104,1726781
ENSMUSG00000108224,10099
ENSMUSG00000107809,839
ENSMUSG00000030043,4590210
ENSMUSG00000107453,415
ENSMUSG00000030042,2623308
ENSMUSG00000090293,1552
ENSMUSG00000000628,839479
ENSMUSG00000109556,38677
ENSMUSG00000108015,10909
ENSMUSG00000100291,1112
ENSMUSG00000107401,0
ENSMUSG00000109076,169
ENSMUSG00000000627,4548936
ENSMUSG00000107701,213
ENSMUSG00000107829,0
ENSMUSG00000107599,0
ENSMUSG00000030041,16191
ENSMUSG00000068335,190873
ENSMUSG00000099035,75
ENSMUSG00000000693,1549875
ENSMUSG00000068329,4736818
ENSMUSG00000068328,8518065
ENSMUSG00000009145,33464
ENSMUSG00000068327,582
ENSMUSG00000103189,6145
ENSMUSG00000069678,1131172
ENSMUSG00000034968,14692
ENSMUSG00000095323,28
ENSMUSG00000107499,553316
ENSMUSG00000087578,403660
ENSMUSG00000079511,3274396
ENSMUSG00000030037,2404729
ENSMUSG00000030036,3452515
ENSMUSG00000030035,3900621
ENSMUSG00000108109,117166
ENSMUSG00000030034,1759440
ENSMUSG00000034930,10773541
ENSMUSG00000030032,10195561
ENSMUSG00000030030,5357769
ENSMUSG00000085782,867473
ENSMUSG00000031865,65174623
ENSMUSG00000068323,19713
ENSMUSG00000108053,33235
ENSMUSG00000005667,858454
ENSMUSG00000043131,5933429
ENSMUSG00000045160,3696643
ENSMUSG00000099045,3240
ENSMUSG00000108780,40623
ENSMUSG00000051844,79683
ENSMUSG00000034832,15130347
ENSMUSG00000014554,2225795
ENSMUSG00000059430,38030
ENSMUSG00000108484,606285
ENSMUSG00000006906,6562103
ENSMUSG00000108660,25081
ENSMUSG00000088031,0
ENSMUSG00000108609,4153
ENSMUSG00000014542,1784
ENSMUSG00000034783,414
ENSMUSG00000099263,129
ENSMUSG00000098591,1243
ENSMUSG00000098848,406
ENSMUSG00000085794,6895
ENSMUSG00000087995,1008
ENSMUSG00000034777,4262
ENSMUSG00000006269,16909
ENSMUSG00000099354,132211
ENSMUSG00000014747,65810
ENSMUSG00000014748,6918368
ENSMUSG00000108525,7844
ENSMUSG00000034744,4049222
ENSMUSG00000045896,10567218
ENSMUSG00000077332,0
ENSMUSG00000108107,3904
ENSMUSG00000107644,69
ENSMUSG00000108750,20251
ENSMUSG00000079501,1846
ENSMUSG00000107991,1917
ENSMUSG00000107534,27571
ENSMUSG00000030016,23503738
ENSMUSG00000107682,1405
ENSMUSG00000108142,5641
ENSMUSG00000087001,25394
ENSMUSG00000033788,659071
ENSMUSG00000107538,0
ENSMUSG00000107797,0
ENSMUSG00000107926,0
ENSMUSG00000063415,819182
ENSMUSG00000098142,14195
ENSMUSG00000108012,1144
ENSMUSG00000107629,1789
ENSMUSG00000088849,1993
ENSMUSG00000033769,18224791
ENSMUSG00000081669,214648
ENSMUSG00000107409,0
ENSMUSG00000107536,0
ENSMUSG00000107925,11
ENSMUSG00000107769,372
ENSMUSG00000072952,4366
ENSMUSG00000033735,3396097
ENSMUSG00000072950,521
ENSMUSG00000107922,334
ENSMUSG00000089262,0
ENSMUSG00000068303,2115
ENSMUSG00000033726,1414115
ENSMUSG00000033720,33888650
ENSMUSG00000076012,175228
ENSMUSG00000051343,12477790
ENSMUSG00000068302,1604
ENSMUSG00000033706,7826889
ENSMUSG00000030008,1825128
ENSMUSG00000030007,21649831
ENSMUSG00000047013,24005616
ENSMUSG00000071341,7787744
ENSMUSG00000107410,579
ENSMUSG00000107370,32097
ENSMUSG00000107278,79094
ENSMUSG00000063810,2184581
ENSMUSG00000089694,359087
ENSMUSG00000098691,222
ENSMUSG00000090256,190550
ENSMUSG00000051262,697401
ENSMUSG00000105002,641
ENSMUSG00000090098,89887
ENSMUSG00000079495,411876
ENSMUSG00000079494,220826
ENSMUSG00000030004,166359
ENSMUSG00000040078,4749272
ENSMUSG00000033634,164580
ENSMUSG00000106784,584
ENSMUSG00000068299,1996958
ENSMUSG00000057103,1722823
ENSMUSG00000106965,79963
ENSMUSG00000054226,11568350
ENSMUSG00000089634,9968
ENSMUSG00000107203,6180
ENSMUSG00000030002,11075095
ENSMUSG00000107230,204473
ENSMUSG00000106791,121125
ENSMUSG00000030001,4107
ENSMUSG00000107927,46793
ENSMUSG00000107842,3396934
ENSMUSG00000030000,59236039
ENSMUSG00000107857,341
ENSMUSG00000107745,223294
ENSMUSG00000029999,19973686
ENSMUSG00000098175,7426
ENSMUSG00000072940,1563771
ENSMUSG00000107819,0
ENSMUSG00000057497,3013200
ENSMUSG00000107509,44838
ENSMUSG00000057278,340640
ENSMUSG00000029998,19144607
ENSMUSG00000071337,14061812
ENSMUSG00000107539,1661590
ENSMUSG00000046679,3287725
ENSMUSG00000085589,44062
ENSMUSG00000101655,85561
ENSMUSG00000107876,1414
ENSMUSG00000101210,8075
ENSMUSG00000100174,5060
ENSMUSG00000107689,27928
ENSMUSG00000051695,21614417
ENSMUSG00000093162,1076
ENSMUSG00000097048,855169
ENSMUSG00000108059,2932
ENSMUSG00000033508,110132
ENSMUSG00000108291,47766
ENSMUSG00000001156,5583907
ENSMUSG00000001158,4887836
ENSMUSG00000108197,91233
ENSMUSG00000001157,4120519
ENSMUSG00000107961,38873
ENSMUSG00000029994,653461
ENSMUSG00000100164,767459
ENSMUSG00000108216,15276
ENSMUSG00000108152,12943
ENSMUSG00000107576,15021
ENSMUSG00000107688,29440
ENSMUSG00000057230,71780860
ENSMUSG00000029993,5139031
ENSMUSG00000029992,14054879
ENSMUSG00000090891,12755
ENSMUSG00000108195,13209
ENSMUSG00000107436,12761
ENSMUSG00000107865,10922
ENSMUSG00000108006,21200
ENSMUSG00000084613,1450
ENSMUSG00000107780,4809
ENSMUSG00000108143,52249
ENSMUSG00000033420,3127453
ENSMUSG00000030050,7033
ENSMUSG00000030049,0
ENSMUSG00000030048,414416
ENSMUSG00000030046,396
ENSMUSG00000030047,2067731
ENSMUSG00000108184,1913
ENSMUSG00000049409,51592
ENSMUSG00000108118,341
ENSMUSG00000107593,29953
ENSMUSG00000030051,1238851
ENSMUSG00000071332,190171
ENSMUSG00000089997,622203
ENSMUSG00000108079,1078690
ENSMUSG00000068263,1746885
ENSMUSG00000068262,2718616
ENSMUSG00000107849,192
ENSMUSG00000030054,80268
ENSMUSG00000108064,151578
ENSMUSG00000108120,35347
ENSMUSG00000030055,4692852
ENSMUSG00000108042,88239
ENSMUSG00000107928,6111191
ENSMUSG00000030056,4740718
ENSMUSG00000030057,31612479
ENSMUSG00000107798,2577
ENSMUSG00000030058,49813828
ENSMUSG00000097763,4336860
ENSMUSG00000030060,1715638
ENSMUSG00000068689,400
ENSMUSG00000044927,4155836
ENSMUSG00000106591,27078
ENSMUSG00000108049,574922
ENSMUSG00000108227,23122
ENSMUSG00000084950,6210118
ENSMUSG00000108268,24054
ENSMUSG00000079477,52048864
ENSMUSG00000099095,3240
ENSMUSG00000030062,21504702
ENSMUSG00000108010,8953
ENSMUSG00000015053,1142650
ENSMUSG00000107776,773
ENSMUSG00000047046,343
ENSMUSG00000048206,3027
ENSMUSG00000107472,4781
ENSMUSG00000084582,990
ENSMUSG00000107561,327750
ENSMUSG00000033216,3358020
ENSMUSG00000030079,2423592
ENSMUSG00000107659,2807734
ENSMUSG00000030082,11916274
ENSMUSG00000107698,66564
ENSMUSG00000033182,90913
ENSMUSG00000097730,1509811
ENSMUSG00000107624,73588
ENSMUSG00000107835,25878
ENSMUSG00000107719,31069
ENSMUSG00000107966,26842
ENSMUSG00000033174,44790147
ENSMUSG00000030083,4482414
ENSMUSG00000085828,3718995
ENSMUSG00000033152,13296822
ENSMUSG00000107432,5633
ENSMUSG00000002870,972407
ENSMUSG00000002871,3130461
ENSMUSG00000107676,4508
ENSMUSG00000055403,6800
ENSMUSG00000090254,276
ENSMUSG00000090013,0
ENSMUSG00000108221,865
ENSMUSG00000060416,351
ENSMUSG00000087799,97
ENSMUSG00000107732,43
ENSMUSG00000107622,4560
ENSMUSG00000097816,2175703
ENSMUSG00000107570,17456
ENSMUSG00000030084,14598070
ENSMUSG00000107680,1493
ENSMUSG00000030086,6686808
ENSMUSG00000000811,623307
ENSMUSG00000100128,0
ENSMUSG00000096051,0
ENSMUSG00000094586,0
ENSMUSG00000092311,0
ENSMUSG00000092237,0
ENSMUSG00000068231,1153
ENSMUSG00000068232,0
ENSMUSG00000068234,114
ENSMUSG00000092228,73
ENSMUSG00000044248,0
ENSMUSG00000061653,0
ENSMUSG00000092303,0
ENSMUSG00000060724,46
ENSMUSG00000057592,0
ENSMUSG00000092450,0
ENSMUSG00000092588,0
ENSMUSG00000095932,0
ENSMUSG00000094553,0
ENSMUSG00000062818,1901
ENSMUSG00000061843,1226
ENSMUSG00000060816,0
ENSMUSG00000062546,405
ENSMUSG00000057697,389
ENSMUSG00000092247,69788
ENSMUSG00000092552,566
ENSMUSG00000099754,0
ENSMUSG00000047203,0
ENSMUSG00000108119,136
ENSMUSG00000049694,276
ENSMUSG00000056643,875
ENSMUSG00000034456,771
ENSMUSG00000108181,475046
ENSMUSG00000034430,3864662
ENSMUSG00000048794,347622
ENSMUSG00000107605,41258
ENSMUSG00000030087,3572502
ENSMUSG00000107451,339749
ENSMUSG00000108271,3804
ENSMUSG00000108111,36789
ENSMUSG00000089781,692084
ENSMUSG00000030088,12012961
ENSMUSG00000030089,446032
ENSMUSG00000093052,2224
ENSMUSG00000107999,5791794
ENSMUSG00000107795,3460
ENSMUSG00000058700,22971
ENSMUSG00000088379,1332
ENSMUSG00000099662,2763517
ENSMUSG00000034312,57490809
ENSMUSG00000030091,4712644
ENSMUSG00000107882,3303
ENSMUSG00000085624,609062
ENSMUSG00000108158,9188942
ENSMUSG00000034245,34583573
ENSMUSG00000107397,703
ENSMUSG00000064080,1095213
ENSMUSG00000030093,2922729
ENSMUSG00000108804,20262
ENSMUSG00000098240,13594
ENSMUSG00000097693,14229
ENSMUSG00000100680,58984
ENSMUSG00000108810,138
ENSMUSG00000034203,5019801
ENSMUSG00000030095,5827026
ENSMUSG00000030094,3897240
ENSMUSG00000034192,2021319
ENSMUSG00000108584,642052
ENSMUSG00000108335,0
ENSMUSG00000108308,5456
ENSMUSG00000108751,1144
ENSMUSG00000108784,34241
ENSMUSG00000108526,38246
ENSMUSG00000108574,44407
ENSMUSG00000030096,32785600
ENSMUSG00000030098,3332933
ENSMUSG00000108310,21958
ENSMUSG00000034083,3602250
ENSMUSG00000108625,1578
ENSMUSG00000034063,141330
ENSMUSG00000107794,2833
ENSMUSG00000087317,3176
ENSMUSG00000034037,2125682
ENSMUSG00000108199,64696
ENSMUSG00000005893,25683119
ENSMUSG00000014551,18965123
ENSMUSG00000014550,9918624
ENSMUSG00000005892,628938
ENSMUSG00000108140,69
ENSMUSG00000108279,991
ENSMUSG00000098130,5273
ENSMUSG00000030020,43433789
ENSMUSG00000048636,23583
ENSMUSG00000079462,31400
ENSMUSG00000030022,618287
ENSMUSG00000108286,690
ENSMUSG00000097996,1429
ENSMUSG00000108256,12277
ENSMUSG00000107655,179431
ENSMUSG00000097462,157886
ENSMUSG00000077180,0
ENSMUSG00000107848,123
ENSMUSG00000088630,0
ENSMUSG00000107739,318
ENSMUSG00000088627,120
ENSMUSG00000089069,303
ENSMUSG00000045095,16009521
ENSMUSG00000107545,150
ENSMUSG00000107435,0
ENSMUSG00000107616,550
ENSMUSG00000107781,0
ENSMUSG00000045100,1681478
ENSMUSG00000098531,2909
ENSMUSG00000030029,5247229
ENSMUSG00000107716,15
ENSMUSG00000097943,315
ENSMUSG00000092767,0
ENSMUSG00000088595,0
ENSMUSG00000107940,0
ENSMUSG00000108187,138
ENSMUSG00000093999,278
ENSMUSG00000085413,3297
ENSMUSG00000030031,1324137
ENSMUSG00000107934,218
ENSMUSG00000107900,1300
ENSMUSG00000068181,48
ENSMUSG00000068180,1208
ENSMUSG00000061838,2664753
ENSMUSG00000107856,20637
ENSMUSG00000107747,5820693
ENSMUSG00000072878,17547
ENSMUSG00000065239,74
ENSMUSG00000077598,239
ENSMUSG00000059187,2867279
ENSMUSG00000046500,85469
ENSMUSG00000035245,7791302
ENSMUSG00000107502,391600
ENSMUSG00000065728,1778
ENSMUSG00000030059,6529964
ENSMUSG00000030061,12328769
ENSMUSG00000035199,19561049
ENSMUSG00000044086,17195
ENSMUSG00000108185,6961
ENSMUSG00000064724,366
ENSMUSG00000065017,146
ENSMUSG00000108093,3846
ENSMUSG00000030064,7187399
ENSMUSG00000094510,830
ENSMUSG00000089464,0
ENSMUSG00000083086,470
ENSMUSG00000035158,1686544
ENSMUSG00000107902,152422
ENSMUSG00000090667,361265
ENSMUSG00000107929,2911
ENSMUSG00000107614,14523
ENSMUSG00000107938,0
ENSMUSG00000107514,0
ENSMUSG00000105902,277735
ENSMUSG00000093559,15653
ENSMUSG00000088699,1398
ENSMUSG00000030067,46214204
ENSMUSG00000084547,654
ENSMUSG00000107583,44672
ENSMUSG00000093661,2616888
ENSMUSG00000030068,793406
ENSMUSG00000072875,7462998
ENSMUSG00000030069,83545
ENSMUSG00000097548,29853
ENSMUSG00000108082,3169
ENSMUSG00000107713,336491
ENSMUSG00000084319,31376521
ENSMUSG00000087946,0
ENSMUSG00000107204,0
ENSMUSG00000107528,0
ENSMUSG00000108151,1091
ENSMUSG00000107558,0
ENSMUSG00000108269,18013
ENSMUSG00000107461,11894
ENSMUSG00000107690,5637
ENSMUSG00000072872,6328287
ENSMUSG00000087929,120
ENSMUSG00000107663,138
ENSMUSG00000101553,56
ENSMUSG00000079224,3517943
ENSMUSG00000108019,176
ENSMUSG00000108122,10554
ENSMUSG00000035378,876323
ENSMUSG00000084157,329
ENSMUSG00000107989,3629
ENSMUSG00000030074,328677
ENSMUSG00000052144,10883679
ENSMUSG00000108074,135
ENSMUSG00000108056,1059
ENSMUSG00000107887,0
ENSMUSG00000107806,1221
ENSMUSG00000107954,15423
ENSMUSG00000107427,14002
ENSMUSG00000097834,27065
ENSMUSG00000108076,11870
ENSMUSG00000108067,14538
ENSMUSG00000107448,8510
ENSMUSG00000107720,10123
ENSMUSG00000035357,5337044
ENSMUSG00000108274,2253
ENSMUSG00000107696,12917
ENSMUSG00000107738,0
ENSMUSG00000052236,1493
ENSMUSG00000107579,0
ENSMUSG00000107421,124
ENSMUSG00000108177,0
ENSMUSG00000108092,13100
ENSMUSG00000107563,3725
ENSMUSG00000030075,3078982
ENSMUSG00000107533,0
ENSMUSG00000098533,0
ENSMUSG00000089288,0
ENSMUSG00000108294,362284
ENSMUSG00000107445,0
ENSMUSG00000108296,0
ENSMUSG00000107804,16790
ENSMUSG00000107919,1295
ENSMUSG00000107595,17716
ENSMUSG00000088265,159
ENSMUSG00000107511,6126
ENSMUSG00000107823,3531
ENSMUSG00000030077,27414408
ENSMUSG00000089091,0
ENSMUSG00000108172,0
ENSMUSG00000107074,0
ENSMUSG00000030092,3621368
ENSMUSG00000107836,12520
ENSMUSG00000089587,0
ENSMUSG00000094357,0
ENSMUSG00000108237,1173
ENSMUSG00000108270,3
ENSMUSG00000085067,1822649
ENSMUSG00000064293,9518670
ENSMUSG00000005364,4002
ENSMUSG00000013736,7825594
ENSMUSG00000005362,9561464
ENSMUSG00000094963,0
ENSMUSG00000107981,0
ENSMUSG00000107714,4071
ENSMUSG00000107697,201
ENSMUSG00000098494,0
ENSMUSG00000107674,187
ENSMUSG00000034648,16662946
ENSMUSG00000107496,3251
ENSMUSG00000107475,414
ENSMUSG00000108009,0
ENSMUSG00000034639,894299
ENSMUSG00000091845,5418104
ENSMUSG00000030101,3425505
ENSMUSG00000098674,1689
ENSMUSG00000108219,7797022
ENSMUSG00000105697,104
ENSMUSG00000107458,2133393
ENSMUSG00000030102,210635006
ENSMUSG00000043024,1187591
ENSMUSG00000102192,8694
ENSMUSG00000090576,94585
ENSMUSG00000087341,591047
ENSMUSG00000030103,16414237
ENSMUSG00000030105,39177949
ENSMUSG00000030104,2973152
ENSMUSG00000107751,7686
ENSMUSG00000107501,105228
ENSMUSG00000107641,0
ENSMUSG00000107404,138
ENSMUSG00000107551,0
ENSMUSG00000108272,0
ENSMUSG00000107930,0
ENSMUSG00000108247,23
ENSMUSG00000092448,809432
ENSMUSG00000092603,3530
ENSMUSG00000056755,9959620
ENSMUSG00000089605,0
ENSMUSG00000089084,0
ENSMUSG00000089490,0
ENSMUSG00000088572,0
ENSMUSG00000107893,0
ENSMUSG00000100219,0
ENSMUSG00000077262,0
ENSMUSG00000044574,16474
ENSMUSG00000107559,4949
ENSMUSG00000057604,1285712
ENSMUSG00000034387,25276
ENSMUSG00000107541,1332
ENSMUSG00000062694,10503
ENSMUSG00000049112,1497221
ENSMUSG00000099205,0
ENSMUSG00000083443,1566778
ENSMUSG00000094026,0
ENSMUSG00000029633,3747442
ENSMUSG00000030254,946237
ENSMUSG00000030257,62116983
ENSMUSG00000108103,917746
ENSMUSG00000094189,2141
ENSMUSG00000108188,0
ENSMUSG00000108215,0
ENSMUSG00000065309,138
ENSMUSG00000107455,13976
ENSMUSG00000077431,7224
ENSMUSG00000030264,3805375
ENSMUSG00000086429,1206343
ENSMUSG00000034269,21159596
ENSMUSG00000042873,23903977
ENSMUSG00000090194,13799
ENSMUSG00000030269,2300740
ENSMUSG00000030270,5070389
ENSMUSG00000107812,17719
ENSMUSG00000001632,5011323
ENSMUSG00000085012,175755
ENSMUSG00000030271,755175
ENSMUSG00000030272,9365619
ENSMUSG00000108162,197
ENSMUSG00000048930,5692819
ENSMUSG00000079426,12688564
ENSMUSG00000030276,4464140
ENSMUSG00000051169,956367
ENSMUSG00000107944,547848
ENSMUSG00000095146,2
ENSMUSG00000030278,1055
ENSMUSG00000108018,0
ENSMUSG00000051256,2797556
ENSMUSG00000043088,23346
ENSMUSG00000030281,677105
ENSMUSG00000030284,12751245
ENSMUSG00000045009,9081517
ENSMUSG00000092760,399
ENSMUSG00000030286,13043616
ENSMUSG00000107786,166
ENSMUSG00000034023,1051665
ENSMUSG00000033963,60970
ENSMUSG00000107937,123004
ENSMUSG00000107560,208719
ENSMUSG00000033940,22148918
ENSMUSG00000033933,7588633
ENSMUSG00000097671,801
ENSMUSG00000107723,734
ENSMUSG00000107846,299598
ENSMUSG00000108024,36529
ENSMUSG00000060477,4191739
ENSMUSG00000106581,2121
ENSMUSG00000056952,6994260
ENSMUSG00000097994,435987
ENSMUSG00000108154,152382
ENSMUSG00000064177,180073
ENSMUSG00000108137,285116
ENSMUSG00000030298,6822993
ENSMUSG00000108297,244079
ENSMUSG00000087053,22772
ENSMUSG00000030302,171842693
ENSMUSG00000087083,22713
ENSMUSG00000107540,0
ENSMUSG00000107474,52
ENSMUSG00000108186,1249
ENSMUSG00000030307,36013126
ENSMUSG00000030310,72341478
ENSMUSG00000053004,1958737
ENSMUSG00000107411,144867
ENSMUSG00000118568,493
ENSMUSG00000107566,588
ENSMUSG00000107395,3195
ENSMUSG00000030314,4209583
ENSMUSG00000030315,4193535
ENSMUSG00000030316,1175506
ENSMUSG00000089134,166
ENSMUSG00000107941,424
ENSMUSG00000097486,102456
ENSMUSG00000107489,9775
ENSMUSG00000030317,6394957
ENSMUSG00000092004,381
ENSMUSG00000009394,60526558
ENSMUSG00000108141,1477
ENSMUSG00000000440,348941
ENSMUSG00000107704,2435
ENSMUSG00000042389,2233819
ENSMUSG00000068011,186674
ENSMUSG00000107949,4158
ENSMUSG00000000439,11478170
ENSMUSG00000081805,138234
ENSMUSG00000000441,12470417
ENSMUSG00000107994,690066
ENSMUSG00000088358,0
ENSMUSG00000098477,451
ENSMUSG00000059900,247651
ENSMUSG00000108204,91151
ENSMUSG00000099163,90
ENSMUSG00000030319,1006786
ENSMUSG00000064563,180166
ENSMUSG00000057841,16338718
ENSMUSG00000030321,672721
ENSMUSG00000107429,63931
ENSMUSG00000030322,1420026
ENSMUSG00000030323,4616530
ENSMUSG00000107548,149
ENSMUSG00000030324,32804
ENSMUSG00000042279,1210
ENSMUSG00000030123,21680176
ENSMUSG00000092625,17332
ENSMUSG00000101878,6409892
ENSMUSG00000030126,25668572
ENSMUSG00000082474,72675
ENSMUSG00000108030,123162
ENSMUSG00000024104,19528947
ENSMUSG00000107577,2993862
ENSMUSG00000042213,658799
ENSMUSG00000107497,26885
ENSMUSG00000077758,728
ENSMUSG00000107556,7402
